https://twitter.com/MapPornTweet/status/1101740191012728832,Map of the proposed partition plan of #Portugal signed by Napoleonic #France and #Spain https://t.co/mXRBjCfZpB #MapPorn https://t.co/9PKNKx5cpL,2019-03-02 07:05 +0000,17.4158,"political realignment, history"
https://twitter.com/MapPornTweet/status/1104005473508847618,@Madrogran super high resolution image at the link above: https://t.co/2fpBYnTRva . Unfortunately Twitter shrinks these images down and there's nothing I can do about that.,2019-03-08 13:06 +0000,15,"local, history"
https://twitter.com/MapPornTweet/status/1111192505519738881,This is how #Europe looked like in the 13th century https://t.co/HXt8tbPM0s #MapPorn https://t.co/zH8Hi3DCwV,2019-03-28 09:05 +0000,14.1242,history
https://twitter.com/MapPornTweet/status/1110331805213720577,Languages of Sardinia https://t.co/uuQxhMmczE #MapPorn https://t.co/ZhEox7PLVp,2019-03-26 00:05 +0000,14.0195,"etymology, language"
https://twitter.com/MapPornTweet/status/1012304633786609664,"A map of the distance WWII fighters can fly from the UK mainland #MapPorn
https://t.co/0Gs9homdOO https://t.co/3pLEHGG7ZV",2018-06-28 12:00 +0000,18.1783,"history, ww2"
https://twitter.com/MapPornTweet/status/1003335550562996224,"British Peoples in the 7th century  #MapPorn
https://t.co/sQjIf2g2Nh https://t.co/fEcQ22VF9f",2018-06-03 18:00 +0000,17.8015,history
https://twitter.com/MapPornTweet/status/1007457689889206272,"Farewell Greeting in Dutch Dialects...
https://t.co/8adqYsAQrL https://t.co/XprB93Pycx",2018-06-15 03:00 +0000,14.8854,"regional differences, language"
https://twitter.com/MapPornTweet/status/1012893518572879874,"The United States if all secessionist movements were successful #MapPorn
https://t.co/klfqnFhG75 https://t.co/fO5dHn0uNH",2018-06-30 03:00 +0000,14.002,"political realignment, regional differences"
https://twitter.com/MapPornTweet/status/1003018448094388225,"Map of the Predominant Genetic Groups in France #MapPorn #France
https://t.co/NMDzndqgpu https://t.co/g1r5BrOFrX",2018-06-02 21:00 +0000,13.5579,regional differences
https://twitter.com/MapPornTweet/status/1002384277630152706,"This is how far away Moldova is from being not landlocked... #MapPorn #Moldova
https://t.co/813BKogoSi https://t.co/4GiUdY231Y",2018-06-01 03:00 +0000,13.5037,novelties
https://twitter.com/MapPornTweet/status/1007638913194733569,"Top post of the week:

Nearest Major U.S. City (Eastern Hemisphere)   #MapPorn
https://t.co/apljoBAReZ https://t.co/amit8N4VT0",2018-06-15 15:00 +0000,13.3419,novelties
https://twitter.com/MapPornTweet/status/1010402100910567424,"Strategy Map of Europe in 1940  #MapPorn #Europe
https://t.co/PvCgAVBxfB https://t.co/kytCKK6hpK",2018-06-23 06:00 +0000,12.3076,"history, ww2"
https://twitter.com/MapPornTweet/status/1005826969118707712,"Iberia 300 BC  #MapPorn
https://t.co/hGnfmMsxtE https://t.co/OQtNpBfu0n",2018-06-10 15:00 +0000,12.132,"history, regional differences"
https://twitter.com/MapPornTweet/status/875549702841704448,@geoappsmith Reminds me of this map from 1851 that was featured on /r/MapPorn yesterday https://t.co/0NTkuBTeLe,2017-06-16 03:04 +0000,7.377,"wildlife, history"
https://twitter.com/MapPornTweet/status/878723475002621952,@vinmapsforyou Your Sonoma County Vineyard Map was Featured on /r/MapPorn https://t.co/SDGo71HqbW,2017-06-24 21:16 +0000,5.5555,local
https://twitter.com/MapPornTweet/status/879527233722896384,Reasons for the South seceding according to official documents of Secession https://t.co/5gcxZYrm2R https://t.co/hz7qd2QLyD,2017-06-27 02:30 +0000,4.6875,political realignment
https://twitter.com/MapPornTweet/status/876943935959990273,Two Years of ISIS Territory change in Syria and Iraq  https://t.co/tpQI5baEZG https://t.co/UtEaRVMlTp,2017-06-19 23:25 +0000,4.68,political realignment
https://twitter.com/MapPornTweet/status/877291872363757568,A map of sunset times on the Summer Solstice across the USA and Canada  https://t.co/3IkFPYkZDJ https://t.co/hUW5phbdMl,2017-06-20 22:27 +0000,4.2666,natural science
https://twitter.com/MapPornTweet/status/875481536438476800,Exaggerated Relief Map of Alaska and Russia on /r/MapPorn https://t.co/i8xRkR5e1r https://t.co/XWDsl6xRad,2017-06-15 22:33 +0000,3.919,texture
https://twitter.com/MapPornTweet/status/872021208228925440,Subway-style diagram of major Roman roads https://t.co/lB7Tx7Rqpj https://t.co/6rAdseGuun,2017-06-06 09:23 +0000,3.675,"history, subway, train"
https://twitter.com/MapPornTweet/status/876124068319084545,US Railroad Lines by Ownership https://t.co/PlK8rtIR3T https://t.co/0ETRtLiwqh,2017-06-17 17:07 +0000,3.6659,train 
https://twitter.com/MapPornTweet/status/876265371161853952,A Victorian-era lady's glove that also works as a map! https://t.co/foa5MFVpxq https://t.co/ro8vLADnlG,2017-06-18 02:28 +0000,3.6363,"history, novelties"
https://twitter.com/MapPornTweet/status/874787667463909377,@CastleFraserNTS The Chimney map was featured on /r/MapPorn! https://t.co/mckNkSK2sO,2017-06-14 00:36 +0000,3.3096,history
